geonameid,lat,lon,country_code,name_en,name_zh,population,is_city
736682,40.82615,22.59279,GR,Áthyra,,1722,0
736687,40.64125,23.02528,GR,Asvestochóri,,6551,0
736692,40.82106,23.03137,GR,Ássiros,,3290,0
736694,40.73049,23.7118,GR,Asproválta,,2405,0
736697,40.9011,22.6304,GR,Áspros,,774,0
736703,40.73566,22.21512,GR,Áspro,,851,0
736716,40.74946,23.38755,GR,Askós,,1014,0
736725,40.71412,22.15923,GR,Arsénio,,1389,0
736727,41.08131,25.69494,GR,Arrianá,,14905,0
736732,40.79555,21.83577,GR,Árnissa,,1370,0
736733,40.48652,23.59537,GR,Arnaía,,2300,0
736735,40.80257,21.46085,GR,Armenokhórion,,986,0
736745,41.08213,22.27914,GR,Archángelos,,540,0
736751,41.07,25.59041,GR,Arísvi,,1068,0
736753,40.97306,22.05639,GR,Aridaía,,6561,0
736754,40.45354,21.25889,GR,Argos Orestiko,,7473,0
736756,40.74405,23.58807,GR,Aréthousa,,748,0
736759,40.47734,21.63352,GR,Árdassa,,934,0
736762,40.84352,22.30178,GR,Aravissós,,1513,0
736763,41.08139,25.55186,GR,Áratos,,906,0
736767,40.8924,22.05709,GR,Ápsalos,,1121,0
736778,40.87132,25.9902,GR,Ántheia,,914,0
736780,40.65648,22.21576,GR,Áno Zervochóri,,727,0
736785,40.65498,23.69898,GR,Áno Stavrós,,796,0
736792,41.28562,23.03683,GR,Áno Poróïa,,836,0
736795,41.07041,23.46064,GR,Mitroúsi,,1479,0
736810,40.2266,21.82827,GR,Áno Kómi,,1263,0
736818,41.05695,23.42391,GR,Áno Kamíla,,682,0
736829,40.31997,22.49356,GR,Áno Ágios Ioánnis,,535,0
736832,40.71509,22.78012,GR,Anchíalos,,727,0
736843,40.67862,22.19933,GR,Angelochóri,,1526,0
736845,40.49717,22.8344,GR,Angelochóri,,1178,0
736847,40.55535,22.47083,GR,Agkathiá,,1459,0
736854,40.94596,24.21091,GR,Antifílippoi,,869,0
736856,41.10982,23.33256,GR,Anayénnisis,,752,0
736859,40.66152,22.7119,GR,Anatolikó,,2589,0
736860,40.54446,21.74841,GR,Anatolikó,,959,0
736866,40.49234,21.57279,GR,Anaráchi,,753,0
736871,40.33272,23.92149,GR,Ammoulianí,,521,0
736874,41.14324,23.33539,GR,Ammoudhiá,,992,0
736878,40.78203,21.48458,GR,Ammochóri,,1077,0
736881,40.93293,24.33835,GR,Amisianá,,927,0
736882,40.68967,21.67974,GR,Amýntaio,,3671,0
736886,40.96346,24.36007,GR,Amygdaleónas,,2724,0
736898,40.46582,21.31001,GR,Ampelókipoi,,668,0
736902,40.83417,22.38767,GR,Ampeleíes,,1070,0
736913,40.39386,22.54021,GR,Alónia,,653,0
736921,41.06443,23.95751,GR,Alistráti,,2312,0
736928,40.84995,25.87644,GR,Alexandroupoli,,52979,1
736929,40.62667,22.44417,GR,Alexándreia,,13665,0
736937,40.78916,24.03504,GR,Akropótamos,,675,0
736944,40.43492,21.90609,GR,Akriní,,1113,0
736951,41.31976,23.54026,GR,Achladochóri,,596,0
736952,40.83703,22.34227,GR,Achladochóri,,501,0
736958,40.92054,23.6563,GR,Achinós,,1751,0
736964,40.50139,22.54,GR,Aigínio,,4275,0
736971,40.16381,21.81945,GR,Aianí,,2826,0
736980,40.8055,22.00363,GR,Ágras,,854,0
736987,40.09915,23.4367,GR,Áfytos,,1178,0
736989,40.66121,21.55395,GR,Aetós,,759,0
737002,40.67131,22.60466,GR,Ádendro,,1889,0
862595,41.17791,22.76108,GR,Doïráni,,1022,0
864858,40.33419,22.5245,GR,Néa Trapezoúnta,,504,0
865238,40.67806,22.19278,GR,Eirinoúpoli,,3484,0
865260,40.75113,22.4541,GR,Paralímni,,918,0
865290,40.64075,22.96039,GR,Ágios Pávlos,,6852,0
865291,40.622,22.97,GR,Triandría,,9986,0
865326,40.93011,22.08052,GR,Xifianí,,767,0
865330,40.79084,22.26373,GR,Trifýlli,,543,0
865331,40.77406,22.35304,GR,Melíssi,,1024,0
865352,40.273,22.48109,GR,Andromáchi,,833,0
865356,40.32579,22.30868,GR,Moschopótamos,,823,0
865360,40.37372,22.39738,GR,Élafos,,621,0
865795,41.41944,26.22504,GR,Metaxádes,,818,0
2463541,39.63098,19.76312,GR,Giannádes,,565,0
2463549,39.5834,19.8827,GR,Virós,,1201,0
2463570,39.72089,19.84147,GR,Spartýlas,,517,0
2463575,39.56577,19.8483,GR,Sinarádes,,854,0
2463585,39.78683,19.79297,GR,Róda,,561,0
2463594,39.6242,19.87826,GR,Potamós,,3840,0
2463604,39.78638,19.67317,GR,Perouládes,,673,0
2463617,39.84231,19.40494,GR,Othonoí,,761,0
2463621,39.75594,19.78492,GR,Nýmfes,,1033,0
2463623,39.48467,19.92469,GR,Moraḯtika,,553,0
2463644,39.66918,19.7402,GR,Liapádes,,879,0
2463662,39.64436,19.85194,GR,Kontokáli,,1660,0
2463665,39.60527,19.86719,GR,Kompítsion,,733,0
2463667,39.60919,19.815,GR,Kokkínion,,580,0
2463670,39.56785,19.88362,GR,Kynopiástes,,1054,0
2463679,39.62441,19.92016,GR,Corfu,克基拉,40047,1
2463685,39.74554,19.67943,GR,Kavvadádes,,517,0
2463692,39.68969,19.82809,GR,Káto Korakiána,,967,0
2463693,39.53916,19.86483,GR,Káto Garoúna,,579,0
2463699,39.59279,19.88459,GR,Kastanéa,,787,0
2463701,39.78822,19.92125,GR,Kassiopi,,812,0
2463702,39.78028,19.74475,GR,Karousádes,,991,0
2463705,39.60556,19.8925,GR,Kanáli,,4086,0
2463711,39.69472,19.83667,GR,Ypsos,,769,0
2463718,39.65283,19.8425,GR,Gouviá,,838,0
2463721,39.5611,19.89842,GR,Gastoúri,,679,0
2463739,39.68988,19.74084,GR,Doukádes,,627,0
2463750,39.54367,19.91369,GR,Benítses,,630,0
2463763,39.49506,19.87336,GR,Ágios Matthaíos,,1088,0
2463765,39.61571,19.84762,GR,Ágios Ioánnis,,598,0
2463773,39.77767,19.66378,GR,Avliótes,,830,0
2463781,39.43517,19.97632,GR,Argyrádes,,660,0
2463788,39.70567,19.79226,GR,Áno Korakiána,,946,0
2463800,39.61594,19.89564,GR,Alepoú,,3149,0
2463806,39.62162,19.85837,GR,Áfra,,839,0
6324534,38.03381,23.82962,GR,Vrilissia,,30741,0
6354951,36.33981,28.19942,GR,Faliraki,,6000,0
6621621,36.38794,28.21506,GR,Koskinoù,,4948,0
6621622,36.38066,28.03162,GR,Theologòs,,809,0
6621634,37.72837,20.8678,GR,Laganás,,729,0
6621637,37.41448,25.3422,GR,Platýs Gialós,,833,0
6690887,39.42711,19.94877,GR,Agios Geórgios Argyrádon,,503,0
6692234,40.61154,24.608,GR,Potós,,815,0
6692637,39.7936,19.81736,GR,Acharávi,,1100,0
6692641,39.72363,19.69969,GR,Agios Georgis,,4958,0
6692695,35.01896,25.85371,GR,Férma,,532,0
6692697,35.36225,24.26013,GR,Georgioupolis,,2708,0
6692700,35.12468,25.73882,GR,Ístro,,665,0
6692708,38.78697,20.71923,GR,Ligia,,930,0
6692717,37.42391,25.32248,GR,Ornós,,1025,0
6697441,34.99214,25.45515,GR,Arvi,,671,0
6779075,40.6069,22.95611,GR,Análipsi,,633,0
6950985,37.6917,23.3456,GR,Agkístri,,1131,0
6951006,36.97156,26.93727,GR,Pánormos,,2069,0
6956142,36.80811,21.80697,GR,Foinikounta,,573,0
7303252,35.32934,25.31353,GR,Káto Goúves,,2153,0
7324476,37.74809,23.91059,GR,Saronída,,3424,0
7522499,39.88089,20.87334,GR,Zagorochória,,3374,0
7602097,35.32969,25.2065,GR,Karterós,,810,0
7646358,40.63017,23.04271,GR,Exochi,,1265,0
7667930,37.95342,23.74897,GR,Ymittos,,11000,0
7668056,35.03715,25.97179,GR,Makry-Gialos,,2589,0
8145316,36.36212,28.00267,GR,Soroní,,1265,0
8145343,36.36045,28.1171,GR,Maritsá,,1841,0
8201845,38.02277,23.8576,GR,Gérakas,,29939,0
8202413,37.4582,26.97272,GR,Megálo Chorió,,168,0
8223960,37.4634,25.33022,GR,Toúrlos,,669,0
8223990,37.97866,23.74103,GR,Kolonaki,,800,0
8224670,35.31915,25.09307,GR,Ágioi Theódoroi,,789,0
8260245,35.3721,24.5414,GR,Adelianós Kámpos,,680,0
8261472,40.76663,23.90039,GR,Paralía Ofryníou,,1146,0
8261760,39.52264,20.88358,GR,Agía Kyriakí,,83,0
8262246,35.25459,24.63495,GR,Agía Foteiní,,0,0
8310138,37.93149,23.76779,GR,Ilioúpoli,,78153,0
8310183,37.98468,23.64711,GR,Korydallós,,63445,0
8335479,40.25045,23.24982,GR,Paralía Dionysíou,,681,0
8358544,37.97574,23.76911,GR,Zográfos,,71026,1
8358562,38.06019,23.79264,GR,Péfki,,21352,0
8358563,38.03013,23.72379,GR,Ágioi Anárgyroi,,34168,0
8358616,40.65304,22.92624,GR,Ampelókipoi,,0,0
8359411,37.5785,26.48069,GR,Foúrnoi,,0,0
8411066,40.19428,23.32874,GR,Néa Potídhaia,,1559,0
8427122,35.52997,23.82029,GR,Tavronítis,,888,0
8478237,37.45265,25.34863,GR,Klouvás,,953,0
8478257,37.96491,23.66511,GR,Agios Ioannis Rentis,,15411,0
8527512,35.35864,24.43857,GR,Violí Charáki,,2785,0
8528594,35.38132,24.58257,GR,Sfakáki,,792,0
8560162,35.32104,25.24422,GR,Vatheianós Kámpos,,946,0
8608506,35.0092,25.6617,GR,Néa Anatolí,,1002,0
8609890,35.03996,25.98059,GR,Análipsi,,584,0
8644195,37.94988,23.62309,GR,Drapetsóna,,13815,0
8657513,38.00624,23.78373,GR,Néo Psychikó,,10671,0
8718077,40.53918,21.25923,GR,Chlói,,3079,0
8740234,36.74387,24.42262,GR,Pláka,,902,0
8740252,38.12723,23.78729,GR,Varybóbi,,1950,0
8740257,38.11643,23.98182,GR,Aghios Panteleímon,,1591,0
8740260,38.02544,23.87617,GR,Anthoúsa,,2132,0
8989471,40.70592,23.6985,GR,Néa Vrasná,,1841,0
9034728,39.37904,22.92752,GR,Néa Ionía,,31884,0
9035858,38.06647,23.71701,GR,Zefyri,,9901,0
9035859,38.12964,23.75751,GR,Thrakomakedónes,,7312,0
9035866,38.06059,23.85926,GR,Néa Pentéli,,6916,0
9035867,38.0271,23.73051,GR,Néa Chalkidóna,新哈尔基佐纳,9760,0
9036666,37.69581,23.94483,GR,Thymári,,723,0
9036675,37.85181,23.84068,GR,Kítsi,,4788,0
9036676,37.82036,23.84424,GR,Agía Marína,,3765,0
9036677,37.80612,23.85793,GR,Agios Dimítrios Kropiás,,1011,0
9036678,37.93445,23.86484,GR,Karellás,,1579,0
9036752,37.71733,24.03646,GR,Ergatikés Katoikíes Attikís,,823,0
9036767,38.04312,23.97749,GR,Neos Voutzás,,1116,0
9036773,37.97506,23.88556,GR,Argithéa,,1024,0
9036774,38.02328,23.93286,GR,Dióni,,2111,0
9036775,38.02639,23.95758,GR,Kallitechnoúpoli,,923,0
9036776,37.82436,23.95539,GR,Néos Kouvarás,,566,0
9036778,37.99336,23.97796,GR,Agia Kyriakií Spáton,,886,0
9036783,37.96552,23.97873,GR,Neápoli Spáton,,584,0
9036784,37.97835,23.9179,GR,Christoúpoli,,518,0
9036787,38.20345,23.80308,GR,Agía Triáda,,959,0
9036806,38.30226,23.78634,GR,Néa Politeía,,622,0
9036826,38.08343,23.48413,GR,Néa Zoí,,518,0
9036830,38.02734,23.43663,GR,Vlycháda,,1462,0
9036833,37.99407,23.38556,GR,Lákka Kalogírou,,517,0
9080182,39.79047,20.73944,GR,Metamórfosi,,686,0
9165857,38.46424,23.57237,GR,Ksyróvrisi,,878,0
9165903,39.58289,19.9122,GR,Perama,,1021,0
9165910,39.59011,19.89736,GR,Chrysiída,,898,0
9165951,39.64035,19.83517,GR,Kyrá Chrysikoú,,563,0
9165976,39.66336,19.84787,GR,Límni,,725,0
9165977,39.7061,19.83337,GR,Káto Agios Márkos,,867,0
9166409,37.8265,20.79854,GR,Alónia,,526,0
9166431,37.75792,20.90072,GR,Kallitéros,,627,0
9389364,40.9857,24.37531,GR,Neos Zygos,,572,0
9389379,40.89785,24.24176,GR,Panagiá,,655,0
9408779,37.93063,22.89317,GR,Archaío Limáni,,979,0
9408783,37.90754,22.93984,GR,Káto Examília,,816,0
9408790,37.86466,22.99614,GR,Loutrá Oraías Elénis,,1005,0
9409204,38.10211,23.85025,GR,Efédron Anagénnisi,,701,0
9535130,38.90105,22.49024,GR,Agía Paraskeví Lamiéon,,922,0
9960216,37.00708,22.15676,GR,Paralía Vérgas,,1966,0
10175086,39.67816,20.81956,GR,Kardamítsia,,3172,0
10175087,39.64281,20.82815,GR,Káto Mármara,,705,0
10175089,39.65025,20.83932,GR,Velissários,,717,0
10175090,39.66548,20.83664,GR,Pentéli,,593,0
10175091,39.65624,20.83882,GR,Tsiflikópoulo,,1571,0
10175092,39.68744,20.8224,GR,Eksochí,,2975,0
10175093,39.64023,20.84094,GR,Káto Neochorópoulo,,776,0
10176757,40.50691,21.24129,GR,Néa Léfki,,582,0
10226961,40.69686,21.68313,GR,Análipsi,,527,0
10227188,38.14441,21.52132,GR,Niforeika,,611,0
10235571,38.3495,23.65056,GR,Pláka Dílesi,,2696,0
10240115,38.41537,23.61372,GR,Paralía Vathéos,,602,0
10242982,41.02778,22.04621,GR,Garéfeion,,663,0
10627128,37.42522,25.36155,GR,Plintrí,,544,0
10792347,39.38112,22.97484,GR,Anakasiá,,1012,0
10793955,37.92022,21.17623,GR,Íkaros,,558,0
10794140,37.06134,25.39145,GR,Ágios Arsénios,,717,0
10860579,41.13772,25.02535,GR,Símantra,,809,0
10860580,41.13888,25.00368,GR,Fília,,861,0
11265914,37.62998,26.22063,GR,Karavóstamo,,503,0
11609622,37.67212,21.41497,GR,Tragano,,4276,0
11611907,39.34253,21.94103,GR,Mavrika,,565,0
11612310,40.94931,24.78859,GR,Iliokentima,,1405,0
11747175,40.6532,22.94156,GR,Neapoli,奈阿波利,25822,0
11837808,40.19048,22.0132,GR,Nea Lava,,0,0
11903632,36.38015,28.08285,GR,Dhamatria,,633,0
11903652,37.16031,26.8248,GR,Kamara,,643,0
12022148,41.26378,22.83855,GR,Stathmós Mourión,,1040,0
12088903,41.12863,25.32546,GR,"Mosynopolis, Maximianopolis, Μαξιμιανούπολις",,0,1
12165967,37.05724,22.0055,GR,Xinos,,0,0
12492010,37.5833,21.5833,GR,Kallikomo,,1008,0
3426466,-54.28111,-36.5092,GS,Grytviken,古利德维肯,2,1
3587506,14.61264,-91.5098,GT,Zunilito,,2745,1
3587510,14.78463,-91.48345,GT,Zunil,,14118,1
3587543,14.64968,-90.89034,GT,Zaragoza,,24022,1
3587546,14.13917,-89.82628,GT,Zapotitlán,,1617,1
3587578,15.02681,-90.87815,GT,Zacualpa,,9241,1
3587587,14.96867,-89.52732,GT,Zacapa,,60424,1
3587593,14.19705,-89.79262,GT,Yupiltepeque,,3028,1
3587636,14.50195,-90.95396,GT,Yepocapa,,34948,1
3587902,14.52512,-90.58544,GT,Villa Nueva,比亚努埃瓦,618397,1
3587923,14.48285,-90.53425,GT,Villa Canales,,155423,1
3588040,14.94779,-89.77712,GT,Usumatlán,,4987,1
3588043,15.34672,-90.8705,GT,Uspantán,,6664,1
3588057,15.92176,-91.77647,GT,Unión,,0,1
3588206,15.29402,-90.11916,GT,Tucurú,,4772,1
3588258,14.91188,-91.36054,GT,Totonicapán,,103952,1
3588308,15.50846,-91.60382,GT,Todos Santos Cuchumatán,,3289,1
3588460,15.12254,-91.80635,GT,Tejutla,,2653,1
3588469,14.98901,-89.71936,GT,Teculután,,6407,1
3588474,15.3063,-92.06051,GT,Tectitán,,743,1
3588476,14.76181,-90.99247,GT,Tecpán Guatemala,,34519,1
3588491,14.06719,-90.46791,GT,Taxisco,,6518,0
3588554,15.3089,-90.23599,GT,Tamahú,,1012,0
3588588,15.08349,-91.92225,GT,Tajumulco,,4329,1
3588603,15.32218,-90.35448,GT,Tactic,,8999,0
3588612,15.24058,-92.06721,GT,Tacaná,,6438,1
3588653,14.64623,-90.73427,GT,Sumpango,,28488,1
3588694,15.65841,-91.42994,GT,Soloma,,49030,1
3588698,14.7707,-91.18344,GT,Sololá,,45373,1
3588720,14.30679,-90.96709,GT,Siquinalá,,0,1
3588726,15.21246,-91.63416,GT,Sipacapa,,661,1
3588760,15.14963,-92.04892,GT,Sibinal,,1657,1
3588762,14.99391,-91.62371,GT,Sibilia,,1180,1
3588858,15.4164,-89.82215,GT,Senahú,,12084,1
3588984,16.52446,-90.18801,GT,Sayaxché,,9100,1
3589036,14.41466,-90.63613,GT,San Vicente Pacaya,,7162,1
3589062,14.63219,-91.41075,GT,Santo Tomás La Unión,,7081,1
3589072,14.68057,-90.70012,GT,Santo Domingo Xenacoj,,8791,1
3589074,14.47901,-91.48327,GT,Santo Domingo Suchitepéquez,,6270,1
3589101,14.6351,-90.67654,GT,Santiago Sacatepéquez,,29238,1
3589103,15.47658,-91.69656,GT,Santiago Chimaltenango,,3020,1
3589105,14.63823,-91.22901,GT,Santiago Atitlán,,33309,0
3589159,14.38806,-90.29556,GT,Santa Rosa de Lima,,5984,1
3589247,14.71717,-91.30844,GT,Santa María Visitación,,1487,1
3589249,14.19,-90.27472,GT,Santa María Ixhuatán,,3634,1
3589253,14.49452,-90.71036,GT,Santa María de Jesús,,21795,1
3589256,15.02992,-91.3292,GT,Santa María Chiquimula,,6980,1
3589282,14.77135,-91.267,GT,Santa Lucía Utatlán,,1305,1
3589285,14.57655,-90.67632,GT,Santa Lucía Milpas Altas,,12234,1
3589287,15.12819,-91.23619,GT,Santa Lucia La Reforma,,1406,1
3589289,14.33505,-91.02339,GT,Santa Lucía Cotzumalguapa,,112780,1
3589355,15.7306,-91.45846,GT,Santa Eulalia,,4921,1
3589395,15.37342,-90.42857,GT,Santa Cruz Verapaz,,5843,1
3589398,14.38806,-90.36972,GT,Santa Cruz Naranjo,,6254,1
3589400,14.58153,-91.62441,GT,Santa Cruz Muluá,,2706,1
3589402,14.74421,-91.20716,GT,Santa Cruz La Laguna,,1422,1
3589404,15.02995,-91.14876,GT,Santa Cruz del Quiché,,78279,1
3589408,14.68522,-90.91906,GT,Santa Cruz Balanyá,,7825,1
3589433,14.71509,-91.30355,GT,Santa Clara La Laguna,,5306,1
3589452,14.57047,-90.49925,GT,Santa Catarina Pinula,,80582,1
3589454,14.72335,-91.13428,GT,Santa Catarina Palopó,,2948,1
3589456,14.45131,-89.74285,GT,Santa Catarina Mita,,10817,1
3589458,14.79797,-91.35866,GT,Santa Catarina Ixtahuacán,,14734,1
3589460,14.55135,-90.78598,GT,Santa Catarina Barahona,,3214,1
3589468,15.31617,-91.63279,GT,Santa Bárbara,,888,1
3589475,14.43563,-91.22685,GT,Santa Bárbara,,17172,1
3589480,14.79049,-90.97267,GT,Santa Apolonia,,2396,1
3589498,15.68085,-91.82005,GT,Santa Ana Huista,,2004,1
3589507,16.80582,-89.82708,GT,Santa Ana,,9523,1
3589541,15.38768,-91.6153,GT,San Sebastián Huehuetenango,,1311,1
3589543,15.73584,-91.56285,GT,San Sebastián Coatán,,801,1
3589548,14.56177,-91.64865,GT,San Sebastián,,29167,1
3589554,14.74572,-90.11615,GT,Sansare,,3792,1
3589569,14.76462,-90.59493,GT,San Raimundo,,8689,1
3589577,14.93052,-91.91388,GT,San Rafael Pie de la Cuesta,,4320,1
3589579,15.40487,-91.66451,GT,San Rafael Petzal,,1525,1
3589592,14.47604,-90.17855,GT,San Rafael Las Flores,,2572,1
3589595,15.7015,-91.53553,GT,San Rafael La Independencia,,1059,1
3589626,14.96807,-91.76172,GT,San Pedro Sacatepéquez,圣佩德罗萨卡特佩克斯,40021,1
3589627,14.68612,-90.64253,GT,San Pedro Sacatepéquez,,14315,1
3589629,14.66349,-89.84625,GT,San Pedro Pinula,,3302,1
3589632,15.49142,-91.76551,GT,San Pedro Necta,,3554,1
3589637,14.69297,-91.27201,GT,San Pedro La Laguna,,9681,0
3589640,15.09525,-91.15135,GT,San Pédro Jocopilas,,1040,1
3589643,15.47745,-90.31105,GT,San Pedro Carchá,,16353,1
3589646,14.77943,-90.45318,GT,San Pedro Ayampuc,,58609,1
3589669,14.72092,-91.27242,GT,San Pablo La Laguna,,6186,1
3589671,14.58882,-91.45188,GT,San Pablo Jocopilas,,20433,1
3589677,14.93269,-92.00415,GT,San Pablo,,13668,1
3589706,14.89547,-91.61457,GT,San Miguel Sigüilá,,7551,1
3589709,14.52865,-91.36733,GT,San Miguel Panán,,2024,1
3589720,15.27247,-91.74785,GT,San Miguel Ixtahuacán,,3662,1
3589727,14.52241,-90.79938,GT,San Miguel Dueñas,,8424,1
3589730,15.09472,-90.39442,GT,San Miguel Chicaj,,13747,1
3589734,15.70401,-91.59771,GT,San Miguel Acatán,,2773,1
3589770,15.83194,-91.47806,GT,San Mateo Ixtatán,,13213,1
3589774,14.858,-91.59004,GT,San Mateo,,5534,1
3589776,14.60794,-91.60613,GT,San Martín Zapotitlán,,4419,1
3589778,14.82443,-91.64192,GT,San Martín Sacatepéquez,,3658,1
3589780,14.78008,-90.79259,GT,San Martín Jilotepeque,,9846,1
3589795,14.72504,-91.25844,GT,San Marcos La Laguna,,2681,1
3589805,14.96437,-91.79486,GT,San Marcos,圣马科斯,47063,1
3589812,14.51987,-89.76917,GT,San Manuel Chaparrón,,2624,1
3589822,14.64724,-89.72463,GT,San Luis Jilotepeque,,24679,1
3589841,16.19889,-89.44028,GT,San Luis,,6776,1
3589850,14.59471,-91.14659,GT,San Lucas Tolimán,,14545,0
3589852,14.61075,-90.65681,GT,San Lucas Sacatepéquez,,20723,1
3589865,15.03087,-91.73534,GT,San Lorenzo,,945,1
3589869,14.48606,-91.51263,GT,San Lorenzo,,2165,1
3589880,14.08361,-90.26649,GT,San Juan Tecuaco,,2210,1
3589885,14.71889,-90.64417,GT,San Juan Sacatepéquez,,136886,1
3589896,14.69453,-91.28666,GT,San Juan La Laguna,,4608,1
3589900,15.60022,-91.44639,GT,San Juan Ixcoy,,2535,1
3589903,14.76471,-89.43014,GT,San Juan Ermita,,1623,1
3589913,15.43368,-91.03481,GT,San Juan Cotzal,,11046,1
3589917,15.42433,-90.33044,GT,San Juan Chamelco,,13264,1
3589923,14.42274,-91.17904,GT,San Juan Bautista,,2680,1
3589925,15.42886,-91.62398,GT,San Juan Atitán,,1910,1
3589975,14.81808,-90.91248,GT,San José Poaquil,,5987,1
3589977,14.546,-90.41288,GT,San José Pinula,,79844,1
3589983,15.21667,-91.96667,GT,San José Ojetenán,,1269,0
3589985,15.23443,-91.97317,GT,San José Ojetenam,,0,1
3590017,14.72266,-89.58599,GT,San José La Arada,,2361,1
3590029,14.45016,-91.42222,GT,San José El Ídolo,,2412,1
3590030,14.76414,-90.37228,GT,San José del Golfo,,4908,1
3590041,14.77096,-91.21564,GT,San José Chacayá,,839,1
3590053,14.26528,-90.12694,GT,San José Acatempa,,6367,1
3590069,16.98333,-89.9,GT,San José,,1201,1
3590090,14.92588,-89.58875,GT,San Jorge,,0,1
3590114,15.06032,-90.2405,GT,San Jerónimo,,8093,1
3590127,14.67687,-89.50272,GT,San Jacinto,,1519,0
3590188,15.38796,-91.72564,GT,San Gaspar Ixchil,,551,1
3590195,14.51076,-91.50745,GT,San Gabriel,,4118,1
3590197,14.58939,-91.52144,GT,San Francisco Zapotitlán,,22533,1
3590213,14.9235,-91.54157,GT,San Francisco la Unión,,1170,1
3590219,14.9449,-91.4431,GT,San Francisco El Alto,,57894,1
3590249,16.7978,-89.93507,GT,San Francisco,,3954,1
3590288,14.62304,-91.595,GT,San Felipe,,24446,1
3590312,14.78979,-89.77639,GT,San Diego,,557,1
3590316,15.36663,-90.47825,GT,San Cristóbal Verapaz,,19664,0
3590318,14.91682,-91.4406,GT,San Cristóbal Totonicapán,,4191,1
3590323,14.90505,-91.78123,GT,San Cristóbal Cucho,,9152,1
3590325,14.92485,-89.87427,GT,San Cristóbal Acasaguastlán,,2171,1
3590347,14.98436,-91.54912,GT,San Carlos Sija,,6831,1
3590355,14.49778,-90.06028,GT,San Carlos Alzatate,,0,1
3590384,14.5424,-91.45811,GT,San Bernardino,,5501,1
3590389,16.91675,-89.91898,GT,San Benito,,30764,1
3590393,14.6069,-90.67807,GT,San Bartolomé Milpas Altas,,6261,1
3590395,15.19153,-91.07806,GT,San Bartolomé Jocotenango,,1620,1
3590399,15.08438,-91.45606,GT,San Bartolo,,1290,1
3590406,14.78828,-90.19876,GT,Sanarate,,15843,1
3590412,14.53938,-91.41442,GT,San Antonio Suchitepéquez,,13666,1
3590419,14.9606,-91.73154,GT,San Antonio Sacatepéquez,,1658,1
3590424,14.69232,-91.11638,GT,San Antonio Palopó,,3588,1
3590449,14.75888,-90.28485,GT,San Antonio La Paz,,7781,1
3590456,15.05472,-91.22986,GT,San Antonio Ilotenango,,2021,1
3590458,15.6501,-91.77163,GT,San Antonio Huista,,5669,1
3590475,14.54676,-90.78054,GT,San Antonio Aguas Calientes,,7811,1
3590520,14.90482,-91.48307,GT,San Andrés Xecul,,15074,1
3590522,14.57801,-91.58539,GT,San Andrés Villa Seca,,5102,1
3590524,14.74497,-91.13344,GT,San Andrés Semetabaj,,2605,1
3590526,15.17603,-90.9422,GT,San Andrés Sajcabajá,,1988,1
3590529,14.62222,-90.84314,GT,San Andrés Itzapa,,24992,1
3590537,16.96863,-89.91181,GT,San Andrés,圣安德雷斯,7235,1
3590547,14.945,-89.96967,GT,San Agustín Acasaguastlán,,10335,1
3590567,14.58084,-91.46135,GT,Samayac,,8994,0
3590605,14.87964,-91.45699,GT,Salcajá,,19434,1
3590616,15.1021,-90.31906,GT,Salamá,,65275,1
3590690,15.28801,-91.08914,GT,Sacapulas,,12088,1
3590788,15.04505,-89.58523,GT,Río Hondo,,5997,1
3590804,14.40042,-91.31713,GT,Río Bravo,,7568,0
3590814,15.0382,-91.68463,GT,Río Blanco,,829,1
3590858,14.53575,-91.67848,GT,Retalhuleu,,90505,1
3590881,15.86587,-90.04061,GT,Raxruhá,,0,1
3590924,15.0853,-90.49255,GT,Rabinal,,15157,1
3590973,14.63553,-89.44241,GT,Quezaltepeque,,4126,1
3590979,14.84462,-91.52316,GT,Quetzaltenango,克萨尔特南戈,180706,1
3590987,14.27028,-90.04028,GT,Quesada,,2250,1
3591028,15.23566,-90.23571,GT,Purulhá,,5370,1
3591060,13.92216,-90.81906,GT,Puerto San José,圣何塞港,18655,0
3591062,15.72724,-88.59787,GT,Puerto Barrios,巴里奥斯港,100593,1
3591092,14.22576,-90.47613,GT,Pueblo Nuevo Viñas,,4211,1
3591093,14.28356,-91.36063,GT,Tiquisate,,18189,0
3591106,14.64709,-91.53946,GT,Pueblo Nuevo,,3116,1
3591181,16.33111,-89.41694,GT,Poptún,,17320,1
3591210,14.5445,-91.08904,GT,Pochuta,,3879,1
3591216,15.9855,-90.77292,GT,Playa Grande,,0,1
3591415,14.50189,-90.56196,GT,Petapa,,135447,1
3591512,14.68189,-91.01397,GT,Patzún,,58240,1
3591517,14.96426,-91.20788,GT,Patzité,,1003,1
3591523,14.63194,-90.92659,GT,Patzicía,,21249,1
3591541,14.42321,-91.16049,GT,Patulul,,40683,1
3591574,14.59433,-90.75473,GT,Pastores,,12621,1
3591618,13.97722,-90.20639,GT,Pasaco,,1873,1
3591629,14.60891,-90.80303,GT,Parramos,,9613,1
3591676,15.39862,-89.64147,GT,Panzos,,71846,1
3591750,14.74185,-91.15676,GT,Panajachel,,11142,1
3591833,14.40358,-90.69659,GT,Palín,,65873,1
3591841,14.93338,-91.69403,GT,Palestina de los Altos,,1691,1
3591851,14.66715,-90.35721,GT,Palencia,,18574,1
3591885,14.72152,-92.03521,GT,Pajapita,,8164,1
